"CommonName_English","ScientificName","Phylum","Class","Order","Family","assessment_id","assessment_date","red_list_category_code","red_list_category_version","criteria_Listed","criteria_V3.1","focalCountryPresence","focalCountryOrigin","NumberOfCountriesExtant","PopulationTrend","ContDec_Population","ContDec_Area","ContDec_Location","ContDec_EOO","ContDec_AOO","ContDec_Subpopulation","AreaRestricted","AOO","EOO","PopulationSize","LocationNumber","Risk","Endemic","Decline","Restriction","Priority1_PS","Priority1_Rank","Priority2_PS","Priority2_Rank"
NA,"Dendrobium pseudoconanthum","TRACHEOPHYTA","LILIOPSIDA","ASPARAGALES","ORCHIDACEAE",126503716,"2019-04-08","EN",3.1,"B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"8-12","8-2737",NA,"2",2,10,1,5,100,850,100,NA
NA,"Palaquium vexillatum","TRACHEOPHYTA","MAGNOLIOPSIDA","ERICALES","SAPOTACEAE",129336990,"2018-08-08","EN",3.1,"B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",2,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,"12","857",NA,"2",2,5,2,5,100,850,50,NA
NA,"Endiandra formicaria","TRACHEOPHYTA","MAGNOLIOPSIDA","LAURALES","LAURACEAE",143763114,"2020-01-25","EN",3.1,"B1ab(i,ii,iii,iv)+2ab(i,ii,iii,iv)","B1ab(i,ii,iii,iv)+2ab(i,ii,iii,iv)","Extant","Native",2,"Unknown",NA,"Yes","Yes","Yes","Yes",NA,NA,"8-500","8-500",NA,"2",2,5,2,5,100,850,50,NA
NA,"Endiandra microphylla","TRACHEOPHYTA","MAGNOLIOPSIDA","LAURALES","LAURACEAE",143763164,"2020-01-27","EN",3.1,"B2ab(i,ii,iii,iv)","B2ab(i,ii,iii,iv)","Extant","Native",2,"Unknown",NA,"Yes","Yes","Yes","Yes",NA,NA,"8-500",NA,NA,"2",2,5,2,5,100,850,50,NA
NA,"Endiandra oblonga","TRACHEOPHYTA","MAGNOLIOPSIDA","LAURALES","LAURACEAE",143763179,"2020-01-28","EN",3.1,"B2ab(i,ii,iii,iv)","B2ab(i,ii,iii,iv)","Extant","Native",2,"Unknown",NA,"Yes","Yes","Yes","Yes",NA,NA,"8-500",NA,NA,"2",2,5,2,5,100,850,50,NA
NA,"Diplacina persephone","ARTHROPODA","INSECTA","ODONATA","LIBELLULIDAE",147083694,"2019-03-28","VU",3.1,"B2ab(ii,iii); D2","B2ab(ii,iii); D2","Extant","Native",1,"Decreasing",NA,"Yes",NA,NA,"Yes",NA,"Yes","200-1999,500-1999",NA,NA,"2",1,10,2,5,100,850,50,NA
"Raja Dwarfgoby","Eviota raja","CHORDATA","ACTINOPTERYGII","GOBIIFORMES","GOBIIDAE",150423658,"2018-06-29","EN",3.1,"B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"432","2615",NA,"2",2,10,1,5,100,850,100,NA
NA,"Cryptocarya bernhardiensis","TRACHEOPHYTA","MAGNOLIOPSIDA","LAURALES","LAURACEAE",159443792,"2020-01-09","EN",3.1,"B1ab(i,ii,iii,iv)+2ab(i,ii,iii,iv)","B1ab(i,ii,iii,iv)+2ab(i,ii,iii,iv)","Extant","Native",2,"Unknown",NA,"Yes","Yes","Yes","Yes",NA,NA,"8-500","8-500",NA,"2",2,5,2,5,100,850,50,NA
"Timika Mouth Almighty","Glossamia timika","CHORDATA","ACTINOPTERYGII","PERCIFORMES","APOGONIDAE",160963367,"2019-12-03","EN",3.1,"B1ab(iii)","B1ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,NA,"2200",NA,"2",2,10,1,5,100,850,100,NA
NA,"Osmoxylon articulatum","TRACHEOPHYTA","MAGNOLIOPSIDA","APIALES","ARALIACEAE",168907709,"2020-10-01","EN",3.1,"B1ab(i,ii,iii)+2ab(i,ii,iii)","B1ab(i,ii,iii)+2ab(i,ii,iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,"Yes","Yes",NA,"Yes","12","129",NA,"2",2,10,1,5,100,850,100,NA
NA,"Heptapleurum lorentzii","TRACHEOPHYTA","MAGNOLIOPSIDA","APIALES","ARALIACEAE",168907819,"2020-12-14","EN",3.1,"B1ab(i,ii,iii)+2ab(i,ii,iii)","B1ab(i,ii,iii)+2ab(i,ii,iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,"Yes","Yes",NA,NA,"12","130",NA,"2",2,10,1,5,100,850,100,NA
NA,"Alphandia verniciflua","TRACHEOPHYTA","MAGNOLIOPSIDA","MALPIGHIALES","EUPHORBIACEAE",169370248,"2020-10-08","EN",3.1,"B1ab(ii,iii)+2ab(ii,iii)","B1ab(ii,iii)+2ab(ii,iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,"Yes",NA,NA,"24","3106.211",NA,"2",2,10,1,5,100,850,100,NA
NA,"Croton morotaeus","TRACHEOPHYTA","MAGNOLIOPSIDA","MALPIGHIALES","EUPHORBIACEAE",169370348,"2020-10-14","EN",3.1,"B1ab(ii,iii)+2ab(ii,iii)","B1ab(ii,iii)+2ab(ii,iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,"Yes",NA,NA,"20","1399.662",NA,"2",2,10,1,5,100,850,100,NA
"Songkal","Homalanthus remotus","TRACHEOPHYTA","MAGNOLIOPSIDA","MALPIGHIALES","EUPHORBIACEAE",169370353,"2020-10-15","EN",3.1,"B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"16","190.831",NA,"2",2,10,1,5,100,850,100,NA
NA,"Dehaasia gigantocarpa","TRACHEOPHYTA","MAGNOLIOPSIDA","LAURALES","LAURACEAE",172607102,"2020-04-21","EN",3.1,"B2ab(ii,iii,iv)","B2ab(ii,iii,iv)","Extant","Native",2,"Unknown",NA,"Yes","Yes",NA,"Yes",NA,NA,"8-500",NA,NA,"2",2,5,2,5,100,850,50,NA
NA,"Dehaasia velutinosa","TRACHEOPHYTA","MAGNOLIOPSIDA","LAURALES","LAURACEAE",172607197,"2020-04-15","EN",3.1,"B2ab(i,ii,iii,iv)","B2ab(i,ii,iii,iv)","Extant","Native",2,"Unknown",NA,"Yes","Yes","Yes","Yes",NA,NA,"8-500",NA,NA,"2",2,5,2,5,100,850,50,NA
NA,"Pandanus ijzermannii","TRACHEOPHYTA","LILIOPSIDA","PANDANALES","PANDANACEAE",177777162,"2020-06-23","EN",3.1,"B1ab(iii)","B1ab(iii)","Extant","Native",1,"Unknown","Unknown","Yes",NA,"Unknown",NA,NA,"Yes",NA,"8-1051",NA,"2",2,10,1,5,100,850,100,NA
NA,"Clethra javanica","TRACHEOPHYTA","MAGNOLIOPSIDA","ERICALES","CLETHRACEAE",177979577,"2020-11-01","EN",3.1,"B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,"Yes","28","1952.369",NA,"2",2,10,1,5,100,850,100,NA
NA,"Elaeocarpus brigittae","TRACHEOPHYTA","MAGNOLIOPSIDA","OXALIDALES","ELAEOCARPACEAE",177979686,"2020-10-13","EN",3.1,"B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"12","298.4",NA,"2",2,10,1,5,100,850,100,NA
"Timor Green-pigeon","Treron psittaceus","CHORDATA","AVES","COLUMBIFORMES","COLUMBIDAE",198435213,"2021-03-18","EN",3.1,"C2a(ii)","C2a(ii)","Extant","Native",2,"Decreasing","Yes","Yes","Yes","Unknown","Yes","No","No",NA,"35100","660-2000","11-100",2,5,2,5,100,850,50,NA
NA,"Conus empressae","MOLLUSCA","GASTROPODA","NEOGASTROPODA","CONIDAE",251079681,"2023-12-11","EN",3.1,"B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",1,"Unknown","Unknown","Yes",NA,"No","No",NA,"Yes","196","1913",NA,"2",2,10,1,5,100,850,100,NA
"Wallace's Large Spiny Rat","Halmaheramys wallacei","CHORDATA","MAMMALIA","RODENTIA","MURIDAE",277172992,"2025-05-28","EN",3.1,"B1ab(i,iii)","B1ab(i,iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,"Yes",NA,NA,NA,NA,"3640",NA,"2",2,10,1,5,100,850,100,NA
NA,"Palaeosynthemis alecto","ARTHROPODA","INSECTA","ODONATA","SYNTHEMISTIDAE",5657750,"2007-04-01","VU",3.1,"B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",1,"Unknown",NA,NA,NA,NA,NA,NA,"Yes","1-9","1-99",NA,"4",1,10,1,9,90,885,90,NA
