"CommonName_English","ScientificName","Phylum","Class","Order","Family","assessment_id","assessment_date","red_list_category_code","red_list_category_version","criteria_Listed","criteria_V3.1","focalCountryPresence","focalCountryOrigin","NumberOfCountriesExtant","PopulationTrend","ContDec_Population","ContDec_Area","ContDec_Location","ContDec_EOO","ContDec_AOO","ContDec_Subpopulation","AreaRestricted","AOO","EOO","PopulationSize","LocationNumber","Risk","Endemic","Decline","Restriction","Priority1_PS","Priority1_Rank","Priority2_PS","Priority2_Rank"
NA,"Aechmea andaquiensis","TRACHEOPHYTA","LILIOPSIDA","POALES","BROMELIACEAE",191081395,2019-11-19,"CR","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"4",NA,NA,"1",4,10,1,9,360,265,360,NA
"Bicundo","Aechmea anomala","TRACHEOPHYTA","LILIOPSIDA","POALES","BROMELIACEAE",191081547,2019-11-19,"CR","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"8",NA,NA,"2",4,10,1,9,360,265,360,NA
NA,"Tillandsia rariflora","TRACHEOPHYTA","LILIOPSIDA","POALES","BROMELIACEAE",191082923,2019-11-18,"CR","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"4",NA,NA,"1",4,10,1,9,360,265,360,NA
NA,"Styrax hypochryseus","TRACHEOPHYTA","MAGNOLIOPSIDA","ERICALES","STYRACACEAE",195373036,2020-12-11,"CR","3.1","B2ab(iii)","B2ab(iii)","Possibly Extinct","Native",1,"Unknown",NA,"Yes",NA,"Unknown",NA,NA,"Yes","4",NA,NA,"1",4,10,1,9,360,265,360,NA
NA,"Lepanthes escobariana","TRACHEOPHYTA","LILIOPSIDA","ASPARAGALES","ORCHIDACEAE",195516398,2019-11-22,"EN","3.1","B2ab(iii,v)","B2ab(iii,v)","Extant","Native",1,"Decreasing","Yes","Yes",NA,NA,NA,NA,NA,"8",NA,NA,"2",2,10,2,9,360,265,180,NA
NA,"Houlletia conspersa","TRACHEOPHYTA","LILIOPSIDA","ASPARAGALES","ORCHIDACEAE",195518204,2019-11-22,"CR","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"4",NA,NA,"1",4,10,1,9,360,265,360,NA
NA,"Coryanthes vieirae","TRACHEOPHYTA","LILIOPSIDA","ASPARAGALES","ORCHIDACEAE",195518921,2019-11-20,"CR","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,"Unknown",NA,"4",NA,NA,"1",4,10,1,9,360,265,360,NA
NA,"Epidendrum uribei","TRACHEOPHYTA","LILIOPSIDA","ASPARAGALES","ORCHIDACEAE",195521798,2019-11-22,"CR","3.1","B1ab(iii)","B1ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,"Unknown",NA,"20","78",NA,"3",4,10,1,9,360,265,360,NA
NA,"Lycomormium schmidtii","TRACHEOPHYTA","LILIOPSIDA","ASPARAGALES","ORCHIDACEAE",195524214,2019-11-21,"CR","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,"Unknown",NA,"4",NA,NA,"1",4,10,1,9,360,265,360,NA
NA,"Sievekingia colombiana","TRACHEOPHYTA","LILIOPSIDA","ASPARAGALES","ORCHIDACEAE",195524853,2019-11-22,"EN","3.1","B2ab(iii,v)","B2ab(iii,v)","Extant","Native",1,"Decreasing","Yes","Yes",NA,NA,NA,NA,NA,"8",NA,NA,"2",2,10,2,9,360,265,180,NA
NA,"Polycycnis villegasiana","TRACHEOPHYTA","LILIOPSIDA","ASPARAGALES","ORCHIDACEAE",195525012,2019-11-22,"CR","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,"Unknown",NA,"4",NA,NA,"1",4,10,1,9,360,265,360,NA
NA,"Trevoria chloris","TRACHEOPHYTA","LILIOPSIDA","ASPARAGALES","ORCHIDACEAE",195527629,2019-11-22,"CR","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,"Unknown",NA,"4",NA,NA,"1",4,10,1,9,360,265,360,NA
NA,"Stanhopea tolimensis","TRACHEOPHYTA","LILIOPSIDA","ASPARAGALES","ORCHIDACEAE",195527774,2019-11-22,"CR","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,"Unknown",NA,"4",NA,NA,"1",4,10,1,9,360,265,360,NA
NA,"Peristeria cochlearis","TRACHEOPHYTA","LILIOPSIDA","ASPARAGALES","ORCHIDACEAE",195528042,2019-11-22,"CR","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,"Unknown",NA,"4",NA,NA,"1",4,10,1,9,360,265,360,NA
NA,"Epigomphus brillantina","ARTHROPODA","INSECTA","ODONATA","GOMPHIDAE",199282999,2023-06-20,"CR","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,"Yes","4",NA,NA,"1",4,10,1,9,360,265,360,NA
NA,"Trichosteleum mastopomatoides","BRYOPHYTA","BRYOPSIDA","HYPNALES","SEMATOPHYLLACEAE",201218224,2019-11-19,"CR","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,"Yes","4",NA,NA,"1",4,10,1,9,360,265,360,NA
NA,"Lepidopilum wallisii","BRYOPHYTA","BRYOPSIDA","HOOKERIALES","PILOTRICHACEAE",201218738,2019-11-19,"CR","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,"Yes","4",NA,NA,"1",4,10,1,9,360,265,360,NA
NA,"Sphagnum boyacanum","BRYOPHYTA","SPHAGNOPSIDA","SPHAGNALES","SPHAGNACEAE",201219361,2019-11-20,"CR","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,"Yes","4",NA,NA,"1",4,10,1,9,360,265,360,NA
NA,"Sphagnum cleefii","BRYOPHYTA","SPHAGNOPSIDA","SPHAGNALES","SPHAGNACEAE",201219497,2019-11-20,"CR","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,"Yes","4",NA,NA,"1",4,10,1,9,360,265,360,NA
NA,"Sphagnum diblastoides","BRYOPHYTA","SPHAGNOPSIDA","SPHAGNALES","SPHAGNACEAE",201219636,2019-11-20,"CR","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,"Yes","4",NA,NA,"1",4,10,1,9,360,265,360,NA
NA,"Sphagnum santanderense","BRYOPHYTA","SPHAGNOPSIDA","SPHAGNALES","SPHAGNACEAE",201220293,2019-11-20,"CR","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,"Yes","4",NA,NA,"1",4,10,1,9,360,265,360,NA
NA,"Sphagnum antioquiense","BRYOPHYTA","SPHAGNOPSIDA","SPHAGNALES","SPHAGNACEAE",201220826,2019-11-20,"CR","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,"Yes","4",NA,NA,"1",4,10,1,9,360,265,360,NA
NA,"Bazzania denticulifera","MARCHANTIOPHYTA","JUNGERMANNIOPSIDA","JUNGERMANNIALES","LEPIDOZIACEAE",201223066,2019-11-19,"CR","3.1","B1ab(ii,iii)+2ab(ii,iii)","B1ab(ii,iii)+2ab(ii,iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,"Yes","4","4",NA,"1",4,10,1,9,360,265,360,NA
NA,"Lejeunea inflexiloba","MARCHANTIOPHYTA","JUNGERMANNIOPSIDA","PORELLALES","LEJEUNEACEAE",201224049,2019-11-19,"CR","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,"Yes","4",NA,NA,"1",4,10,1,9,360,265,360,NA
NA,"Cybianthus lawrencei","TRACHEOPHYTA","MAGNOLIOPSIDA","ERICALES","PRIMULACEAE",218167207,2022-05-23,"EN","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,NA,NA,"No",NA,"8",NA,NA,"2",2,10,2,9,360,265,180,NA
NA,"Ardisia monsalveae","TRACHEOPHYTA","MAGNOLIOPSIDA","ERICALES","PRIMULACEAE",218171114,2022-05-23,"CR","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,"No",NA,"4",NA,NA,"1",4,10,1,9,360,265,360,NA
NA,"Ardisia smurfitana","TRACHEOPHYTA","MAGNOLIOPSIDA","ERICALES","PRIMULACEAE",218172940,2022-05-23,"CR","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,"No",NA,"4",NA,NA,"1",4,10,1,9,360,265,360,NA
"Cucharillo","Magnolia narinensis","TRACHEOPHYTA","MAGNOLIOPSIDA","MAGNOLIALES","MAGNOLIACEAE",220051528,2015-01-27,"CR","3.1","B1ab(i,iii)","B1ab(i,iii)","Extant","Native",1,"Unknown","Unknown","Yes",NA,"Yes",NA,"No","Yes",NA,"0-100",NA,"1",4,10,1,9,360,265,360,NA
"ko-kee-ot-chu","Herrania kofanorum","TRACHEOPHYTA","MAGNOLIOPSIDA","MALVALES","MALVACEAE",221246006,2022-08-25,"CR","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",2,"Decreasing",NA,"Yes",NA,NA,NA,"No",NA,"8",NA,NA,"2",4,5,2,9,360,265,180,NA
"Pita","Bromelia trianae","TRACHEOPHYTA","LILIOPSIDA","POALES","BROMELIACEAE",222969377,2019-11-18,"CR","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"8",NA,NA,"1",4,10,1,9,360,265,360,NA
"Cafeto","Monteverdia duqueana","TRACHEOPHYTA","MAGNOLIOPSIDA","CELASTRALES","CELASTRACEAE",226174742,2022-12-19,"CR","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"4",NA,NA,"1",4,10,1,9,360,265,360,NA
NA,"Lubaria heterophylla","TRACHEOPHYTA","MAGNOLIOPSIDA","SAPINDALES","RUTACEAE",226176858,2022-12-19,"CR","3.1","B1ab(iii)","B1ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"12","12",NA,"1",4,10,1,9,360,265,360,NA
NA,"Cestrum pulverulentum","TRACHEOPHYTA","MAGNOLIOPSIDA","SOLANALES","SOLANACEAE",226180491,2022-12-19,"CR","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"4",NA,NA,"1",4,10,1,9,360,265,360,NA
NA,"Ficus jaramilloi","TRACHEOPHYTA","MAGNOLIOPSIDA","ROSALES","MORACEAE",226182690,2022-12-19,"CR","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"4",NA,NA,"1",4,10,1,9,360,265,360,NA
NA,"Polylepis frontinensis","TRACHEOPHYTA","MAGNOLIOPSIDA","ROSALES","ROSACEAE",231875857,2023-04-21,"CR","3.1","B1ab(i,ii,iii)","B1ab(i,ii,iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,"Yes","Yes",NA,"Yes","16","16",NA,"1",4,10,1,9,360,265,360,NA
NA,"Panopsis hernandezii","TRACHEOPHYTA","MAGNOLIOPSIDA","PROTEALES","PROTEACEAE",240253566,2019-03-11,"CR","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"4","4",NA,"1",4,10,1,9,360,265,360,NA
NA,"Dracula veleziana","TRACHEOPHYTA","LILIOPSIDA","ASPARAGALES","ORCHIDACEAE",252769474,2022-11-06,"EN","3.1","B2ab(v)","B2ab(v)","Extant","Native",1,"Decreasing","Yes","No",NA,NA,NA,"No",NA,"8",NA,NA,"2",2,10,2,9,360,265,180,NA
NA,"Dracula sergioi","TRACHEOPHYTA","LILIOPSIDA","ASPARAGALES","ORCHIDACEAE",252770037,2022-11-06,"EN","3.1","B1ab(v)+2ab(v)","B1ab(v)+2ab(v)","Extant","Native",1,"Decreasing","Yes","No",NA,NA,NA,"No",NA,"12","97",NA,"3",2,10,2,9,360,265,180,NA
NA,"Dracula robledorum","TRACHEOPHYTA","LILIOPSIDA","ASPARAGALES","ORCHIDACEAE",252770679,2022-11-06,"EN","3.1","B1ab(v)+2ab(v)","B1ab(v)+2ab(v)","Extant","Native",1,"Decreasing","Yes","No",NA,NA,NA,"No",NA,"8","8",NA,"2",2,10,2,9,360,265,180,NA
NA,"Dracula octavioi","TRACHEOPHYTA","LILIOPSIDA","ASPARAGALES","ORCHIDACEAE",252772203,2022-11-06,"EN","3.1","B1ab(v)+2ab(v)","B1ab(v)+2ab(v)","Extant","Native",1,"Decreasing","Yes","No",NA,NA,NA,"No",NA,"12","28",NA,"2",2,10,2,9,360,265,180,NA
NA,"Dracula nycterina","TRACHEOPHYTA","LILIOPSIDA","ASPARAGALES","ORCHIDACEAE",252772322,2022-11-06,"EN","3.1","B1ab(iii,v)+2ab(iii,v)","B1ab(iii,v)+2ab(iii,v)","Extant","Native",1,"Decreasing","Yes","Yes",NA,NA,NA,"No",NA,"12","83",NA,"3",2,10,2,9,360,265,180,NA
NA,"Dracula cochliops","TRACHEOPHYTA","LILIOPSIDA","ASPARAGALES","ORCHIDACEAE",252775028,2022-11-06,"EN","3.1","B2ab(v)","B2ab(v)","Extant","Native",1,"Decreasing","Yes","No",NA,NA,NA,"No",NA,"8",NA,NA,"2",2,10,2,9,360,265,180,NA
NA,"Dracula carcinopsis","TRACHEOPHYTA","LILIOPSIDA","ASPARAGALES","ORCHIDACEAE",252775449,2022-11-06,"EN","3.1","B1ab(v)+2ab(v)","B1ab(v)+2ab(v)","Extant","Native",1,"Decreasing","Yes","No",NA,NA,NA,"No",NA,"12","89",NA,"3",2,10,2,9,360,265,180,NA
NA,"Dracula amaliae","TRACHEOPHYTA","LILIOPSIDA","ASPARAGALES","ORCHIDACEAE",252776657,2023-08-14,"EN","3.1","B1ab(iii,v)+2ab(iii,v)","B1ab(iii,v)+2ab(iii,v)","Extant","Native",1,"Decreasing","Yes","Yes",NA,NA,NA,"No","Yes","12","89",NA,"2",2,10,2,9,360,265,180,NA
NA,"Dracula antonii","TRACHEOPHYTA","LILIOPSIDA","ASPARAGALES","ORCHIDACEAE",252776828,2022-11-06,"EN","3.1","B2ab(iii,v)","B2ab(iii,v)","Extant","Native",1,"Decreasing","Yes","Yes",NA,NA,NA,"No",NA,"12","12",NA,"2",2,10,2,9,360,265,180,NA
"Molinillo","Magnolia resupinatifolia","TRACHEOPHYTA","MAGNOLIOPSIDA","MAGNOLIALES","MAGNOLIACEAE",269257480,2020-11-20,"EN","3.1","B1ab(iii,v)+2ab(iii,v)","B1ab(iii,v)+2ab(iii,v)","Extant","Native",1,"Decreasing","Yes","Yes",NA,NA,NA,NA,NA,"8","8",NA,"2",2,10,2,9,360,265,180,NA
"Palma Real Robber Frog","Strabomantis cerastes","CHORDATA","AMPHIBIA","ANURA","STRABOMANTIDAE",85859093,2021-03-17,"CR","3.1","C2a(i)","C2a(i)","Possibly Extinct","Native",2,"Decreasing","Yes",NA,NA,NA,NA,NA,NA,NA,NA,"0-249",NA,4,5,2,8,320,444,160,NA
"La Palma Robber Frog","Pristimantis caprifer","CHORDATA","AMPHIBIA","ANURA","STRABOMANTIDAE",85859400,2016-07-17,"CR","3.1","C2a(i)","C2a(i)","Extant","Native",2,"Decreasing","Yes","Yes",NA,NA,NA,NA,NA,NA,"9224.12","249","1-10",4,5,2,8,320,444,160,NA
"Choco Robber Frog","Strabomantis anomalus","CHORDATA","AMPHIBIA","ANURA","STRABOMANTIDAE",85862427,2021-06-09,"CR","3.1","C2a(i)","C2a(i)","Extant","Native",2,"Decreasing","Yes","Yes",NA,"Yes",NA,NA,NA,NA,"25557","249",NA,4,5,2,8,320,444,160,NA
"Duellman's Robber Frog","Pristimantis duellmani","CHORDATA","AMPHIBIA","ANURA","STRABOMANTIDAE",85866350,2021-03-10,"CR","3.1","C2a(i)","C2a(i)","Extant","Native",2,"Decreasing","Yes","Yes",NA,NA,NA,NA,NA,NA,"14819","249","1-4",4,5,2,8,320,444,160,NA
"Agua Robber Frog","Pristimantis pugnax","CHORDATA","AMPHIBIA","ANURA","STRABOMANTIDAE",85872104,2016-08-03,"CR","3.1","C2a(i)","C2a(i)","Extant","Native",2,"Decreasing","Yes","Yes",NA,NA,NA,NA,NA,NA,"22698.7","249","7",4,5,2,8,320,444,160,NA
"Palma de cera de Sasaima","Ceroxylon sasaimae","TRACHEOPHYTA","LILIOPSIDA","ARECALES","ARECACEAE",67533770,2023-11-11,"EN","3.1","C2a(i)","C2a(i)","Extant","Native",1,"Decreasing","Yes","Yes",NA,NA,NA,NA,NA,"28","26453","499",NA,2,10,2,7,280,449,140,NA
"Sapphire-bellied Hummingbird","Chrysuronia lilliae","CHORDATA","AVES","CAPRIMULGIFORMES","TROCHILIDAE",192202266,2020-12-08,"EN","3.1","C2a(ii)","C2a(ii)","Extant","Native",1,"Decreasing","Yes","Yes","Yes","Yes","Yes","Unknown","Yes","2360","5700","285-440","2-5",2,10,2,7,280,449,140,NA
NA,"Anthurium splendidum","TRACHEOPHYTA","LILIOPSIDA","ALISMATALES","ARACEAE",44448440,2008-11-03,"EN","3.1","B1ab(iii)","B1ab(iii)","Extant","Native",1,"Decreasing",NA,NA,NA,NA,NA,NA,NA,NA,"110",NA,"1",2,10,2,6,240,451,120,NA
"nayo","Pseudocurimata patiae","CHORDATA","ACTINOPTERYGII","CHARACIFORMES","CURIMATIDAE",61473568,2014-10-09,"EN","3.1","B1ab(iii,v)","B1ab(iii,v)","Extant","Native",1,"Decreasing","Yes","Yes",NA,NA,NA,NA,"Yes",NA,"360",NA,"1",2,10,2,6,240,451,120,NA
NA,"Zamia disodon","TRACHEOPHYTA","CYCADOPSIDA","CYCADALES","ZAMIACEAE",69833464,2020-06-19,"EN","3.1","B1ab(iii,v)+2ab(iii,v); C2a(i)","B1ab(iii,v)+2ab(iii,v); C2a(i)","Extant","Native",1,"Decreasing","Yes","Yes",NA,NA,NA,NA,"Yes","40","1984","500-1000","3",2,10,2,6,240,451,120,NA
"Colorful Puffleg","Eriocnemis mirabilis","CHORDATA","AVES","CAPRIMULGIFORMES","TROCHILIDAE",118473368,2017-10-01,"EN","3.1","B1ab(iii,v)+2ab(iii,v)","B1ab(iii,v)+2ab(iii,v)","Extant","Native",1,"Decreasing","Yes","Yes","Unknown","Unknown","Unknown","Unknown","Yes","14","680","250-999","4",2,10,2,6,240,451,120,NA
"Santa Marta Bush-tyrant","Myiotheretes pernix","CHORDATA","AVES","PASSERIFORMES","TYRANNIDAE",132069586,2018-08-09,"EN","3.1","B1ab(i,ii,iii,v); C2a(ii)","B1ab(i,ii,iii,v); C2a(ii)","Extant","Native",1,"Decreasing","Yes","Yes","Unknown","Yes","Yes","Unknown","No",NA,"2000","600-1700","1",2,10,2,6,240,451,120,NA
NA,"Oophaga anchicayensis","CHORDATA","AMPHIBIA","ANURA","DENDROBATIDAE",144232999,2019-02-07,"EN","3.1","B1ab(iii,v)","B1ab(iii,v)","Extant","Native",1,"Decreasing","Yes","Yes",NA,NA,NA,NA,NA,NA,"715.12",NA,"1",2,10,2,6,240,451,120,NA
"Buffy Helmetcrest","Oxypogon stuebelii","CHORDATA","AVES","CAPRIMULGIFORMES","TROCHILIDAE",190694196,2020-11-23,"VU","3.1","A2c+3c+4c","A2c+3c+4c","Extant","Native",1,"Decreasing","Yes","Yes","Unknown","Unknown","Yes","Unknown","No","4228","4228","250-999","11-100",1,10,4,6,240,451,60,NA
"Cundinamarca Antpitta","Grallaria kaestneri","CHORDATA","AVES","PASSERIFORMES","GRALLARIIDAE",216905200,2022-05-09,"EN","3.1","B1ab(i,ii,iii,iv,v); C2a(i)","B1ab(i,ii,iii,iv,v); C2a(i)","Extant","Native",1,"Decreasing","Yes","Yes","Yes","Yes","Yes","Unknown","Unknown","756","1400","330-800","2-5",2,10,2,6,240,451,120,NA
"Blue-bearded Helmetcrest","Oxypogon cyanolaemus","CHORDATA","AVES","CAPRIMULGIFORMES","TROCHILIDAE",231532177,2023-06-18,"EN","3.1","B1ab(i,ii,iii)","B1ab(i,ii,iii)","Extant","Native",1,"Decreasing","Unknown","Yes","Unknown","Yes","Yes","Unknown","Yes",NA,"1800","250-999","2-5",2,10,2,6,240,451,120,NA
"Laurel Almanegra","Magnolia mahechae","TRACHEOPHYTA","MAGNOLIOPSIDA","MAGNOLIALES","MAGNOLIACEAE",2884280,2007-04-02,"EN","3.1","B1ab(iii,v)","B1ab(iii,v)","Extant","Native",1,"Decreasing","Yes","Yes",NA,NA,NA,NA,"No",NA,"1000",NA,"2",2,10,2,5,200,460,100,NA
"Cucharo","Magnolia georgii","TRACHEOPHYTA","MAGNOLIOPSIDA","MAGNOLIALES","MAGNOLIACEAE",2884508,2015-08-19,"EN","3.1","B1ab(iii,v)","B1ab(iii,v)","Extant","Native",1,"Decreasing","Yes","Yes",NA,NA,NA,"No","Yes",NA,"100-5000",NA,"2",2,10,2,5,200,460,100,NA
"Hojarasco de Henao","Magnolia henaoi","TRACHEOPHYTA","MAGNOLIOPSIDA","MAGNOLIALES","MAGNOLIACEAE",2884626,2007-04-02,"EN","3.1","B1ab(iii,v)+2ab(iii,v)","B1ab(iii,v)+2ab(iii,v)","Extant","Native",1,"Decreasing","Yes","Yes",NA,NA,NA,"No","No","100","3056",NA,"2",2,10,2,5,200,460,100,NA
"Magnolio de Santander","Magnolia santanderiana","TRACHEOPHYTA","MAGNOLIOPSIDA","MAGNOLIALES","MAGNOLIACEAE",2884765,2015-08-19,"EN","3.1","B1ab(iii)","B1ab(iii)","Extant","Native",1,"Decreasing","Unknown","Yes",NA,NA,NA,NA,"Yes","0-500","1090",NA,"2",2,10,2,5,200,460,100,NA
NA,"Strengeriana antioquensis","ARTHROPODA","MALACOSTRACA","DECAPODA","PSEUDOTHELPHUSIDAE",3953354,2008-01-01,"CR","3.1","D","D","Possibly Extinct","Native",1,"Unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",4,10,0.5,10,200,460,400,NA
NA,"Trichomycterus venulosus","CHORDATA","ACTINOPTERYGII","SILURIFORMES","TRICHOMYCTERIDAE",6387621,2007-03-01,"CR","3.1","D","D","Extant","Native",1,"Unknown",NA,NA,NA,NA,NA,NA,NA,NA,"10173",NA,NA,4,10,0.5,10,200,460,400,NA
"Nocturnal Harlequin Toad","Atelopus nocturnus","CHORDATA","AMPHIBIA","ANURA","BUFONIDAE",21567295,2016-08-01,"CR","3.1","D","D","Extant","Native",1,"Unknown",NA,NA,NA,NA,NA,NA,"Yes","4","10","1-49","1",4,10,0.5,10,200,460,400,NA
"Mountain Tapir","Tapirus pinchaque","CHORDATA","MAMMALIA","PERISSODACTYLA","TAPIRIDAE",45173922,2014-11-17,"EN","3.1","A2cd+3cd; C1","A2cd+3cd; C1","Extant","Native",3,"Decreasing","Yes",NA,NA,NA,NA,NA,NA,NA,NA,"2500",NA,2,3.33333333333333,6,5,200,460,40,NA
NA,"Hyloxalus picachos","CHORDATA","AMPHIBIA","ANURA","DENDROBATIDAE",49337104,2019-02-20,"EN","3.1","B1ab(iii)","B1ab(iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,NA,"3622",NA,"2",2,10,2,5,200,460,100,NA
"El Tambo Stubfoot Toad","Atelopus longibrachius","CHORDATA","AMPHIBIA","ANURA","BUFONIDAE",49536190,2016-08-04,"EN","3.1","B1ab(iii)","B1ab(iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,NA,NA,NA,"No",NA,"575.87",NA,"2",2,10,2,5,200,460,100,NA
NA,"Pristimantis aemulatus","CHORDATA","AMPHIBIA","ANURA","STRABOMANTIDAE",85856836,2018-06-29,"EN","3.1","B1ab(iii)","B1ab(iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,NA,"113.4",NA,"2",2,10,2,5,200,460,100,NA
NA,"Tachiramantis cuentasi","CHORDATA","AMPHIBIA","ANURA","STRABOMANTIDAE",85857694,2018-06-28,"EN","3.1","B1ab(iii)","B1ab(iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,NA,"385.2",NA,"2",2,10,2,5,200,460,100,NA
"Rio Calles Robber Frog","Strabomantis cheiroplethus","CHORDATA","AMPHIBIA","ANURA","STRABOMANTIDAE",85858739,2016-08-04,"EN","3.1","C2a(i)","C2a(i)","Extant","Native",1,"Decreasing","Yes","Yes",NA,NA,NA,NA,NA,NA,NA,"2499",NA,2,10,2,5,200,460,100,NA
NA,"Pristimantis capitonis","CHORDATA","AMPHIBIA","ANURA","STRABOMANTIDAE",85859309,2016-08-03,"EN","3.1","B1ab(iii,v)","B1ab(iii,v)","Extant","Native",1,"Decreasing","Yes","Yes",NA,NA,NA,NA,NA,NA,"1131.63",NA,"2",2,10,2,5,200,460,100,NA
"Rio Calima Robber Frog","Pristimantis diaphonus","CHORDATA","AMPHIBIA","ANURA","STRABOMANTIDAE",85865495,2016-08-03,"CR","3.1","D","D","Extant","Native",1,"Unknown",NA,NA,NA,NA,NA,NA,NA,NA,"15.41","0-49",NA,4,10,0.5,10,200,460,400,NA
NA,"Rhinella cristinae","CHORDATA","AMPHIBIA","ANURA","BUFONIDAE",85866977,2018-12-19,"EN","3.1","B1ab(iii)","B1ab(iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,NA,"520.17",NA,"2",2,10,2,5,200,460,100,NA
"Rio Luisito Robber Frog","Pristimantis lutitus","CHORDATA","AMPHIBIA","ANURA","STRABOMANTIDAE",85869925,2018-10-10,"EN","3.1","B1ab(iii)","B1ab(iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,NA,"677.55",NA,"2",2,10,2,5,200,460,100,NA
NA,"Nymphargus armatus","CHORDATA","AMPHIBIA","ANURA","CENTROLENIDAE",85872631,2016-08-02,"CR","3.1","D","D","Extant","Native",1,"Unknown",NA,NA,NA,NA,NA,NA,NA,NA,"51.19","1-49",NA,4,10,0.5,10,200,460,400,NA
"Nurse Frog of the Serranía de Perijá","Allobates ignotus","CHORDATA","AMPHIBIA","ANURA","AROMOBATIDAE",85872707,2016-08-01,"EN","3.1","B1ab(iii)","B1ab(iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,NA,NA,NA,"Yes",NA,"364.37",NA,"2",2,10,2,5,200,460,100,NA
NA,"Pristimantis satagius","CHORDATA","AMPHIBIA","ANURA","STRABOMANTIDAE",85883049,2016-08-04,"EN","3.1","B1ab(iii)","B1ab(iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,NA,"410.67",NA,"2",2,10,2,5,200,460,100,NA
